position,person,personID,start,end
President,Antonio Mascarenhas Monteiro,Q336265,1991-03-22,2001-03-22
President,Pedro Pires,Q107431,2001-03-22,2011-09-09
President,Jorge Carlos Fonseca,Q57517,2011-09-09,2021-11-09
President,José Maria Neves,Q57649,2021-11-09,
Prime Minister,Carlos Veiga,Q500378,1991-04-04,2000-07-29
Prime Minister,Gualberto do Rosário,Q500385,2000-07-29,2000-10-05
Prime Minister,Gualberto do Rosário,Q500385,2000-10-05,2001-02-01
Prime Minister,José Maria Neves,Q57649,2001-02-01,2016-04-22
Prime Minister,Ulisses Correia e Silva,Q23899522,2016-04-22,
Minister of Foreign Affairs,Rui Alberto de Figueiredo Soares,Q7378692,1999,2002
Minister of Foreign Affairs,José Brito,Q58252,2008,2011
Minister of Foreign Affairs,Jorge Tolentino,Q108292440,2014,2016
Minsiter of Health,Cristina Fontes Lima,Q16269557,2011,2016
